experiment_id,row_index,step,timestamp_s,vehicle_id,scenario,ground_truth_class,ground_truth_reason,ground_truth_label_source,real_world_cyberattack_label,synthetic_cyber_label,laboratory_generated,physical_vehicle,direct_vehicle_actuation,live_cortex_xdr_api,model_retraining,requirement_evaluation_count,requirement_pass_count,requirement_fail_count,requirement_not_evaluable_count,requirement_unknown_count,all_requirements_pass,prediction_available,prediction_source_row,y3_probability,y6_probability,source_feature_sha256,source_requirement_sha256,source_prediction_sha256,feature__timestamp_s,feature__step,feature__VehicleSpeed,feature__WheelSpeedFL,feature__WheelSpeedFR,feature__SteeringAngle,feature__LongitudinalAcceleration,feature__LateralAcceleration,feature__YawRate,feature__speed_wheel_speed_error,feature__steering_yaw_joint_magnitude,feature__Accelerator,feature__BrakePressure,feature__BrakeStatus,feature__RegenCommand,feature__VCUState,feature__MotorRPM,feature__TorqueCommand,feature__RegenAvailable,feature__TorqueFeedback,feature__MotorTemperature,feature__InverterTemperature,feature__InverterState,feature__SOC,feature__SOH,feature__HVVoltage,feature__HVCurrent,feature__BatteryTemperature,feature__CellVoltageDeviation,feature__CellTemperatureDeviation,feature__BMSState,feature__IsolationStatus,feature__ContactorState,feature__PrechargeState,feature__ChargingState,feature__ConnectorState,feature__ChargeCurrent,feature__VCUHeartbeat,feature__BMSHeartbeat,feature__InverterHeartbeat,feature__GatewayHeartbeat,feature__SequenceCounter,feature__RCMHeartbeat,feature__OccupantSensorHeartbeat,feature__RestraintGatewayHeartbeat,feature__RestraintSequenceCounter,feature__can_frame_interval_s,feature__DiagnosticState,feature__IntegrityStatus,feature__GatewayIntegrity,feature__DriverSeatbelt,feature__PassengerSeatbelt,feature__DriverPretensioner,feature__PassengerPretensioner,feature__RolloverStatus,feature__RestraintDiagnostic,feature__RestraintIntegrity,feature__RestraintSequence,feature__DriverAirbag,feature__PassengerAirbag,feature__SideAirbag,feature__CurtainAirbag,feature__ImpactSeverity,feature__DriverOccupant,feature__PassengerOccupant,feature__DriverPosition,feature__PassengerPosition,feature__CrashEventStatus,feature__AuxBatteryVoltage,feature__AuxBatteryStatus,feature__cp_speed_consistency_error,feature__cp_brake_consistency_error,feature__cp_torque_tracking_error,feature__cp_steering_yaw_consistency,feature__cp_hv_power_kw,feature__cp_battery_temperature_abs,feature__accelerator_torque_joint,feature__laboratory_generated,feature__physical_vehicle,feature__direct_actuation,previous_record_hash,record_hash
P5_8_0283,283,283,14.15,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,283,0.9900846481323242,0.999036431312561,4cab0782b5fc3ebb2c6f2457efb73a1214d78be51b696dc005863a8b757520c3,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.15,283.0,58.7,59.03,58.68,-4.6000000000000005,-0.24,0.01,-3.7,0.15500000000000114,8.3,30.0,6.0,1.0,4.800000000000001,2.0,3228.0,112.4,1.0,112.60000000000001,76.0,65.0,2.0,80.0,98.0,398.5,78.0,31.0,0.013000000000000001,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,27.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.67,1.0,0.15500000000000114,0.0,0.20000000000000284,8.3,31.083,31.0,3372.0,True,False,False,9daa2a292931184050333db16d401861c02e5aadd3840a33729a146c3001fb4e,4a27e4a092bed8fd8016eaf7f904a1eba8a394c9e48bc1504195fbda231c95ee
P5_8_0284,284,284,14.2,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,284,0.9900923371315002,0.9990360736846924,df6e822f9a8fbe70e65cefcacf32ba56e79b18a44d86daa7e581f78405591fbc,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.2,284.0,58.58,58.71,58.29,-4.7,-0.24,0.01,-3.8000000000000003,0.0799999999999983,8.5,28.400000000000002,6.1000000000000005,1.0,4.800000000000001,2.0,3222.0,110.30000000000001,1.0,109.30000000000001,76.0,65.0,2.0,80.0,98.0,398.6,76.3,31.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,28.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.0799999999999983,0.0,1.0,8.5,30.41318,31.0,3132.5200000000004,True,False,False,4a27e4a092bed8fd8016eaf7f904a1eba8a394c9e48bc1504195fbda231c95ee,7c44ffeaff74afe99d9a2b7a27933fe516a724f4639f115b37000f0013e44b18
P5_8_0285,285,285,14.25,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,285,0.990100085735321,0.9990355968475342,d3bccb564cb67069381100efa34a36c7cebfd0d4d5b24ced2c8b4aea195f1f10,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.25,285.0,58.46,58.77,58.19,-4.7,-0.25,0.01,-3.7,0.020000000000003126,8.4,29.6,6.1000000000000005,1.0,4.800000000000001,2.0,3215.0,111.4,1.0,112.4,76.0,65.0,2.0,80.0,98.0,398.6,77.80000000000001,31.0,0.01,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,29.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.020000000000003126,0.0,1.0,8.4,31.011080000000007,31.0,3297.4400000000005,True,False,False,7c44ffeaff74afe99d9a2b7a27933fe516a724f4639f115b37000f0013e44b18,abb70f390f289d9f87899e52dc36832aa73e64bf1cec73d15f4ad41cd00f51c4
P5_8_0286,286,286,14.3,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,286,0.9901078939437866,0.9990352392196655,53fc84bb4531c24457b10f6e983b15b33f843afb688decdd012468f9005062eb,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.3,286.0,58.34,58.67,57.99,-4.7,-0.25,0.01,-3.8000000000000003,0.010000000000005116,8.5,28.0,6.2,1.0,4.800000000000001,2.0,3209.0,109.5,1.0,109.30000000000001,75.0,64.0,2.0,79.60000000000001,98.0,399.20000000000005,77.0,31.0,0.016,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,30.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.010000000000005116,0.0,0.19999999999998863,8.5,30.738400000000006,31.0,3066.0,True,False,False,abb70f390f289d9f87899e52dc36832aa73e64bf1cec73d15f4ad41cd00f51c4,2a422dcb89b7ac7162114066bdbea1ddaf5d29e13e74c0580edbe2e1cb319954
P5_8_0287,287,287,14.35,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,287,0.9901158213615417,0.9990348815917969,adff944c0ad8b0e680c86cf63df890b182c276d6f299836b2db1ea262c99b514,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.35,287.0,58.21,58.47,57.89,-4.7,-0.25,0.01,-3.8000000000000003,0.030000000000001137,8.5,28.0,6.2,1.0,4.800000000000001,2.0,3202.0,109.60000000000001,1.0,109.7,76.0,64.0,2.0,79.60000000000001,98.0,398.90000000000003,76.10000000000001,31.0,0.011,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,31.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.55,1.0,0.030000000000001137,0.0,0.09999999999999432,8.5,30.356290000000005,31.0,3068.8,True,False,False,2a422dcb89b7ac7162114066bdbea1ddaf5d29e13e74c0580edbe2e1cb319954,4171333725b5f7266856e7ba7ace1c7b72f39db2a780657162432a3d54f38e0b
P5_8_0288,288,288,14.4,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,288,0.9901238083839417,0.9990344047546387,c3383083cf6e0d797fb0a3216b753924ea54c79b4bcc44293789818462128d3a,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.4,288.0,58.09,58.35,57.9,-4.7,-0.25,0.01,-3.9000000000000004,0.03499999999999659,8.600000000000001,28.0,6.300000000000001,1.0,5.2,2.0,3195.0,109.80000000000001,1.0,111.10000000000001,76.0,64.0,2.0,79.60000000000001,98.0,399.0,78.0,31.0,0.016,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,32.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.03499999999999659,0.0,1.2999999999999972,8.600000000000001,31.122,31.0,3074.4000000000005,True,False,False,4171333725b5f7266856e7ba7ace1c7b72f39db2a780657162432a3d54f38e0b,1bbffe9f9c18e12fca1102b4359b53f028545455afe99c47381a6a8f13d67ad9
P5_8_0289,289,289,14.45,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,289,0.9901317358016968,0.99903404712677,45131a08e7765345d151a165d408ace108e18c0a9c620cfdb554471f8bfb5f89,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.45,289.0,57.97,58.22,57.68,-4.800000000000001,-0.25,0.01,-3.9000000000000004,0.01999999999999602,8.700000000000001,27.6,6.300000000000001,1.0,5.2,2.0,3188.0,109.2,1.0,110.5,75.0,64.0,2.0,79.60000000000001,98.0,398.70000000000005,77.30000000000001,31.0,0.015,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,33.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.01999999999999602,0.0,1.2999999999999972,8.700000000000001,30.819510000000008,31.0,3013.92,True,False,False,1bbffe9f9c18e12fca1102b4359b53f028545455afe99c47381a6a8f13d67ad9,e332459a12926e172b059f1d2f44316a813a7a7584a4a8e6822da96a4d575901
P5_8_0290,290,290,14.5,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,290,0.990139901638031,0.9990336894989014,28788d02b203c673310a355436fa3beddcc0a0f508748a4ba91d17a8b8ca5d59,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.5,290.0,57.84,57.980000000000004,57.68,-4.800000000000001,-0.25,0.01,-3.8000000000000003,0.010000000000005116,8.600000000000001,27.6,6.4,1.0,5.2,2.0,3181.0,109.2,1.0,110.0,75.0,64.0,2.0,79.60000000000001,98.0,398.1,75.9,31.0,0.011,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,34.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.010000000000005116,0.0,0.7999999999999972,8.600000000000001,30.215790000000005,31.0,3013.92,True,False,False,e332459a12926e172b059f1d2f44316a813a7a7584a4a8e6822da96a4d575901,e114936e0621dff7c7bc159c46bd5facfdc70ab906a82c5c9f33341b52670f2e
P5_8_0291,291,291,14.55,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,291,0.9901480078697205,0.9990332126617432,32fc986cda8eff5d022f68f6b19ef26489e77d2060e49dd49a16ed9d31cd3a83,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.55,291.0,57.72,58.04,57.480000000000004,-4.800000000000001,-0.26,0.01,-3.8000000000000003,0.04000000000000625,8.600000000000001,28.400000000000002,6.4,1.0,5.2,2.0,3174.0,110.0,1.0,110.2,75.0,65.0,2.0,79.60000000000001,98.0,397.8,78.9,31.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,35.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.04000000000000625,0.0,0.20000000000000284,8.600000000000001,31.38642,31.0,3124.0000000000005,True,False,False,e114936e0621dff7c7bc159c46bd5facfdc70ab906a82c5c9f33341b52670f2e,7b21e1c7dd1cfbce1b9a2e68d7ce3d45c5c780c8936f99f9e89bfe4e590f6986
P5_8_0292,292,292,14.6,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,292,0.9901561737060547,0.9990328550338745,79b84ffa4930ef8992a64aaac2098d87aadad8a9914b8739f86ada313296ee32,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.6,292.0,57.59,57.79,57.32,-4.800000000000001,-0.26,0.01,-3.8000000000000003,0.035000000000003695,8.600000000000001,28.400000000000002,6.4,1.0,5.2,2.0,3167.0,109.9,1.0,108.7,75.0,64.0,2.0,79.60000000000001,98.0,399.20000000000005,77.2,31.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,36.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.035000000000003695,0.0,1.2000000000000028,8.600000000000001,30.818240000000007,31.0,3121.1600000000003,True,False,False,7b21e1c7dd1cfbce1b9a2e68d7ce3d45c5c780c8936f99f9e89bfe4e590f6986,ebadaa33932c12c99cc881bc43dc2110899bd73dc43d5ebe212728ec9a31ea15
P5_8_0293,293,293,14.65,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,293,0.9901643395423889,0.9990323781967163,a4a18d9597d4a4354ce676a9b436d7fac5984aa3ac73731e215bd3cbcc702363,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.65,293.0,57.46,57.86,57.49,-4.800000000000001,-0.26,0.01,-3.9000000000000004,0.2149999999999963,8.700000000000001,27.200000000000003,6.5,1.0,5.2,2.0,3160.0,108.5,1.0,109.7,76.0,64.0,2.0,79.60000000000001,98.0,398.0,75.7,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,37.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.2149999999999963,0.0,1.2000000000000028,8.700000000000001,30.128600000000002,31.0,2951.2000000000003,True,False,False,ebadaa33932c12c99cc881bc43dc2110899bd73dc43d5ebe212728ec9a31ea15,c09abefeeebb590e9d9ea95b240fa124a669a80dbe3e7a028387bb726298b992
P5_8_0294,294,294,14.7,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,294,0.9901726245880127,0.9990320205688477,53e77a8469ff35c01da621b74928047073c69cdca6871b39dffdcb7ca880aaaf,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.7,294.0,57.34,57.65,57.120000000000005,-4.800000000000001,-0.26,0.01,-3.9000000000000004,0.045000000000001705,8.700000000000001,28.8,6.5,1.0,5.2,2.0,3153.0,110.5,1.0,109.60000000000001,76.0,64.0,2.0,79.60000000000001,98.0,398.6,78.4,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,38.0,1.0,1.0,1.0,38.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.51,1.0,0.045000000000001705,0.0,0.8999999999999915,8.700000000000001,31.250240000000005,31.0,3182.4,True,False,False,c09abefeeebb590e9d9ea95b240fa124a669a80dbe3e7a028387bb726298b992,fe9aec24b556399e65d1d73f8d303a735abb338360a50461dce5daba9e49d81d
P5_8_0295,295,295,14.75,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,295,0.9901808500289917,0.9990315437316895,934264bfc9bd9293800dc726040bf1a9c0ef032b60578192b84f780e849e80ca,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.75,295.0,57.21,57.56,56.9,-4.800000000000001,-0.26,0.01,-3.9000000000000004,0.020000000000003126,8.700000000000001,28.8,6.5,1.0,5.2,2.0,3146.0,110.4,1.0,110.0,75.0,64.0,2.0,79.60000000000001,98.0,398.8,75.60000000000001,31.0,0.011,1.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,39.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.020000000000003126,0.0,0.4000000000000057,8.700000000000001,30.14928,31.0,3179.5200000000004,True,False,False,fe9aec24b556399e65d1d73f8d303a735abb338360a50461dce5daba9e49d81d,b842f193108c842e7e487a7478cab6847063b2770f2eae71e72654edec720922
P5_8_0296,296,296,14.8,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,296,0.990189254283905,0.9990311861038208,57bbc2b0a07172a02018fbcdd1ad3522195aee46b51cc60e9411d82096450754,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.8,296.0,57.08,57.43,56.93,-4.800000000000001,-0.26,0.02,-3.9000000000000004,0.10000000000000142,8.700000000000001,28.0,6.6000000000000005,1.0,5.2,2.0,3139.0,109.2,1.0,110.5,75.0,63.0,2.0,79.60000000000001,98.0,399.20000000000005,76.10000000000001,32.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,40.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.530000000000001,1.0,0.10000000000000142,0.0,1.2999999999999972,8.700000000000001,30.379120000000007,32.0,3057.6,True,False,False,b842f193108c842e7e487a7478cab6847063b2770f2eae71e72654edec720922,df6da50cfb00abcd1327eff9cccf229caf4755f24485feb458d360577f738b8f
P5_8_0297,297,297,14.85,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,297,0.9901975393295288,0.9990307092666626,822420c45d98fec027d9dae67f84a4f4a6e2a2bbf5ac33cbf90a4c991e81f129,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.85,297.0,56.95,57.36,56.83,-4.800000000000001,-0.26,0.01,-3.8000000000000003,0.14499999999999602,8.600000000000001,28.0,6.6000000000000005,1.0,5.2,2.0,3132.0,109.60000000000001,1.0,108.9,76.0,64.0,2.0,79.60000000000001,98.0,399.3,76.2,31.0,0.011,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,41.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.14499999999999602,0.0,0.7000000000000028,8.600000000000001,30.426660000000002,31.0,3068.8,True,False,False,df6da50cfb00abcd1327eff9cccf229caf4755f24485feb458d360577f738b8f,23fe32a3d12652b8c743728fcfceefb531bb7f5acf1492b3c87269ba510efa0d
P5_8_0298,298,298,14.9,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,298,0.9902059435844421,0.9990302324295044,fc60921bf6f0848876b3c96bd62e6cdba1a40777f8ce4527cb53c423fd78d1cd,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.9,298.0,56.82,57.09,56.68,-4.800000000000001,-0.26,0.01,-3.9000000000000004,0.06500000000000483,8.700000000000001,29.200000000000003,6.6000000000000005,1.0,5.2,2.0,3125.0,110.60000000000001,1.0,112.7,75.0,63.0,2.0,79.60000000000001,98.0,398.40000000000003,76.10000000000001,31.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,42.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.06500000000000483,0.0,2.0999999999999943,8.700000000000001,30.318240000000007,31.0,3229.5200000000004,True,False,False,23fe32a3d12652b8c743728fcfceefb531bb7f5acf1492b3c87269ba510efa0d,18b169be3a9080df60c14b3c4e38b85b26a8c002326a606ea8547f991930bd95
P5_8_0299,299,299,14.95,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,299,0.9902142286300659,0.9990298748016357,b8c31f8d7e086d052115d92cb411ba41f91149086188d64219ef40a99fc9a866,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,14.95,299.0,56.69,56.71,56.5,-4.800000000000001,-0.27,0.02,-3.9000000000000004,0.08499999999999375,8.700000000000001,25.200000000000003,6.6000000000000005,1.0,5.2,2.0,3118.0,106.0,1.0,106.30000000000001,75.0,63.0,2.0,79.60000000000001,98.0,399.0,73.8,31.0,0.015,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,43.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.08499999999999375,0.0,0.30000000000001137,8.700000000000001,29.446199999999997,31.0,2671.2000000000003,True,False,False,18b169be3a9080df60c14b3c4e38b85b26a8c002326a606ea8547f991930bd95,7fb512f63605d6c9f5c47c3ac54c9a860541289eab9554155c460907e4397f9a
